quality_id,call_id,quality_score,comment
3949,3949,3.7,Long wait
3950,3950,3.7,Agent helpful
3951,3951,4.4,Resolved
3952,3952,4.1,Long wait
3953,3953,4.3,Unhelpful
3954,3954,3.8,Unhelpful
3955,3955,3.7,Long wait
3956,3956,3.5,Resolved
3957,3957,4.5,Resolved
3958,3958,,Long wait
3959,3959,4.1,Long wait
3960,3960,4.2,
3961,3961,3.3,
3962,3962,4.5,Long wait
3963,3963,4.2,Long wait
3964,3964,4.5,Agent helpful
3965,3965,4.2,Resolved
3966,3966,4.2,Long wait
3967,3967,2.7,Good service
3968,3968,4.8,Resolved
3969,3969,3.1,Good service
3970,3970,4.7,
3971,3971,,Good service
3972,3972,3.9,
3973,3973,2.9,Good service
3974,3974,3.9,Good service
3975,3975,2.9,Long wait
3976,3976,4.8,Long wait
3977,3977,3.6,Good service
3978,3978,,Long wait
3979,3979,3.3,
3980,3980,4.5,
3981,3981,4.0,Long wait
3982,3982,4.4,Long wait
3983,3983,3.9,Good service
3984,3984,4.8,Long wait
3985,3985,3.7,Resolved
3986,3986,2.9,Good service
3987,3987,3.2,Unhelpful
3988,3988,4.3,Unhelpful
3989,3989,3.5,Resolved
3990,3990,4.9,Resolved
3991,3991,,Resolved
3992,3992,3.2,Agent helpful
3993,3993,4.7,Resolved
3994,3994,3.7,Agent helpful
3995,3995,4.9,
3996,3996,4.4,Long wait
3997,3997,4.1,Resolved
3998,3998,4.5,Long wait
3999,3999,4.9,Unhelpful
4000,4000,4.0,
4001,4001,2.7,Agent helpful
4002,4002,4.8,Agent helpful
4003,4003,3.8,Long wait
4004,4004,5.0,Resolved
4005,4005,3.6,Unhelpful
4006,4006,,Long wait
4007,4007,3.7,Resolved
4008,4008,4.5,Long wait
4009,4009,4.5,Agent helpful
4010,4010,4.3,Long wait
4011,4011,3.6,Unhelpful
4012,4012,3.2,Unhelpful
4013,4013,3.5,Good service
4014,4014,2.9,Good service
4015,4015,5.0,Good service
4016,4016,3.3,Agent helpful
4017,4017,3.8,Unhelpful
4018,4018,4.5,
4019,4019,4.0,Resolved
4020,4020,3.6,Agent helpful
4021,4021,,Good service
4022,4022,3.9,Unhelpful
4023,4023,3.6,Resolved
4024,4024,3.8,Good service
4025,4025,4.3,Unhelpful
4026,4026,3.3,Unhelpful
4027,4027,4.8,Good service
4028,4028,4.1,Resolved
4029,4029,3.6,Agent helpful
4030,4030,3.8,Unhelpful
4031,4031,4.8,Long wait
4032,4032,4.6,Good service
4033,4033,4.2,Resolved
4034,4034,,Good service
4035,4035,3.6,Agent helpful
4036,4036,4.4,
4037,4037,4.0,Unhelpful
4038,4038,5.0,Resolved
4039,4039,4.0,Resolved
4040,4040,5.0,
4041,4041,4.1,Resolved
4042,4042,3.3,Long wait
4043,4043,5.0,Unhelpful
4044,4044,3.0,Good service
4045,4045,2.6,Good service
4046,4046,2.5,Unhelpful
4047,4047,5.0,Good service
4048,4048,5.0,Unhelpful
4049,4049,4.1,Long wait
4050,4050,4.3,Agent helpful
4051,4051,4.2,Long wait
4052,4052,2.8,Agent helpful
4053,4053,5.0,Long wait
4054,4054,4.9,Long wait
4055,4055,3.1,
4056,4056,4.2,Long wait
4057,4057,3.9,Long wait
4058,4058,3.9,Agent helpful
4059,4059,3.5,Unhelpful
4060,4060,3.9,Agent helpful
4061,4061,3.6,Agent helpful
4062,4062,4.7,
4063,4063,4.0,Good service
4064,4064,3.5,Resolved
4065,4065,4.0,Unhelpful
4066,4066,3.9,
4067,4067,3.9,Resolved
4068,4068,4.5,Unhelpful
4069,4069,3.8,Resolved
4070,4070,3.6,Resolved
4071,4071,3.0,Unhelpful
4072,4072,4.0,Long wait
4073,4073,4.9,Good service
4074,4074,3.9,Agent helpful
4075,4075,3.6,Agent helpful
4076,4076,,Good service
4077,4077,3.5,Agent helpful
4078,4078,2.8,Agent helpful
4079,4079,4.8,Unhelpful
4080,4080,4.3,Good service
4081,4081,4.5,Long wait
4082,4082,4.2,Resolved
4083,4083,3.4,Good service
4084,4084,3.8,Unhelpful
4085,4085,3.6,Resolved
4086,4086,3.7,Long wait
4087,4087,3.7,Good service
4088,4088,,Long wait
4089,4089,4.8,Unhelpful
4090,4090,5.0,Good service
4091,4091,,Good service
4092,4092,3.4,Good service
4093,4093,3.9,Agent helpful
4094,4094,4.2,
4095,4095,3.3,Unhelpful
4096,4096,4.0,Resolved
4097,4097,4.2,Resolved
4098,4098,3.9,Long wait
4099,4099,4.4,Good service
4100,4100,4.0,
4101,4101,2.0,Resolved
4102,4102,3.3,
4103,4103,5.0,Good service
4104,4104,4.4,Agent helpful
4105,4105,2.0,Resolved
4106,4106,,Unhelpful
4107,4107,2.9,Good service
4108,4108,4.5,
4109,4109,3.6,Resolved
4110,4110,2.1,Agent helpful
4111,4111,4.7,Agent helpful
4112,4112,4.5,
4113,4113,3.4,Unhelpful
4114,4114,4.9,Good service
4115,4115,3.4,Long wait
4116,4116,3.6,Long wait
4117,4117,3.7,Unhelpful
4118,4118,2.7,Good service
4119,4119,4.3,Good service
4120,4120,4.4,Long wait
4121,4121,3.7,Unhelpful
4122,4122,4.5,Good service
4123,4123,2.9,Unhelpful
4124,4124,4.5,Unhelpful
4125,4125,4.2,Long wait
4126,4126,3.5,Resolved
4127,4127,4.3,
4128,4128,3.4,Good service
4129,4129,4.8,Unhelpful
4130,4130,4.4,
4131,4131,4.3,Good service
4132,4132,3.7,Agent helpful
4133,4133,4.5,Good service
4134,4134,4.8,Resolved
4135,4135,5.0,Long wait
4136,4136,3.6,Unhelpful
4137,4137,4.6,Good service
4138,4138,5.0,Long wait
4139,4139,,Good service
4140,4140,3.8,Agent helpful
4141,4141,5.0,Resolved
4142,4142,4.1,Unhelpful
4143,4143,3.3,
4144,4144,3.5,Long wait
4145,4145,3.0,Unhelpful
4146,4146,4.0,
4147,4147,3.9,Good service
4148,4148,4.1,Good service
4149,4149,5.0,Unhelpful
4150,4150,4.0,Resolved
4151,4151,3.8,Long wait
4152,4152,3.9,Long wait
4153,4153,2.7,Agent helpful
4154,4154,4.5,Unhelpful
4155,4155,3.9,Long wait
4156,4156,4.1,Good service
4157,4157,3.9,Agent helpful
4158,4158,4.1,Resolved
4159,4159,,Long wait
4160,4160,,Resolved
4161,4161,3.1,Good service
4162,4162,4.0,Good service
4163,4163,3.6,Agent helpful
4164,4164,4.0,Agent helpful
4165,4165,3.3,Long wait
4166,4166,4.3,Agent helpful
4167,4167,4.0,Good service
4168,4168,,Resolved
4169,4169,3.1,Unhelpful
4170,4170,4.7,Unhelpful
4171,4171,3.6,Unhelpful
4172,4172,3.7,Unhelpful
4173,4173,4.6,Agent helpful
4174,4174,4.8,Long wait
4175,4175,3.7,Agent helpful
4176,4176,,Good service
4177,4177,4.1,Resolved
4178,4178,4.5,Agent helpful
4179,4179,4.9,Resolved
4180,4180,4.1,
4181,4181,4.3,Long wait
4182,4182,3.4,Long wait
4183,4183,2.9,Unhelpful
4184,4184,4.4,
4185,4185,3.4,Agent helpful
4186,4186,3.4,Good service
4187,4187,4.4,Good service
4188,4188,3.9,Unhelpful
4189,4189,,
4190,4190,4.2,Long wait
4191,4191,3.1,Agent helpful
4192,4192,3.4,
4193,4193,5.0,Resolved
4194,4194,3.5,Unhelpful
4195,4195,3.9,Long wait
4196,4196,4.2,Good service
4197,4197,3.3,Unhelpful
4198,4198,4.9,
4199,4199,4.0,Unhelpful
4200,4200,3.8,Long wait
4201,4201,4.7,Agent helpful
4202,4202,4.6,Resolved
4203,4203,5.0,Good service
4204,4204,3.7,Good service
4205,4205,5.0,Resolved
4206,4206,4.5,
4207,4207,5.0,
4208,4208,4.7,Agent helpful
4209,4209,3.6,Resolved
4210,4210,3.4,Long wait
4211,4211,2.7,Agent helpful
4212,4212,2.6,Unhelpful
4213,4213,3.6,Agent helpful
4214,4214,4.9,Good service
4215,4215,3.7,Long wait
4216,4216,3.5,Agent helpful
4217,4217,4.5,Long wait
4218,4218,,Good service
4219,4219,3.4,
4220,4220,5.0,Resolved
4221,4221,3.8,Good service
4222,4222,4.7,Agent helpful
4223,4223,3.9,Unhelpful
4224,4224,4.0,Agent helpful
4225,4225,4.8,Unhelpful
4226,4226,4.2,Agent helpful
4227,4227,5.0,Resolved
4228,4228,3.5,Resolved
4229,4229,3.1,Unhelpful
4230,4230,2.8,Good service
4231,4231,4.9,Agent helpful
4232,4232,4.6,Agent helpful
4233,4233,3.8,Unhelpful
4234,4234,4.2,Agent helpful
4235,4235,4.7,Long wait
4236,4236,3.9,Long wait
4237,4237,2.8,
4238,4238,2.8,Agent helpful
4239,4239,3.2,Unhelpful
4240,4240,4.1,Long wait
4241,4241,3.3,
4242,4242,4.7,
4243,4243,3.1,Resolved
4244,4244,3.5,Resolved
4245,4245,2.7,
4246,4246,3.7,Good service
4247,4247,4.0,
4248,4248,4.8,
4249,4249,4.1,Agent helpful
4250,4250,4.5,Long wait
4251,4251,4.7,Unhelpful
4252,4252,4.3,Agent helpful
4253,4253,3.4,Agent helpful
4254,4254,4.3,
4255,4255,5.0,
4256,4256,3.8,Resolved
4257,4257,4.4,Resolved
4258,4258,4.4,Unhelpful
4259,4259,3.7,Good service
4260,4260,4.7,
4261,4261,3.7,Good service
4262,4262,4.3,Good service
4263,4263,3.8,Agent helpful
4264,4264,4.0,
4265,4265,4.7,Resolved
4266,4266,2.6,Long wait
4267,4267,4.4,Agent helpful
4268,4268,4.5,Agent helpful
4269,4269,3.6,Resolved
4270,4270,4.0,Good service
4271,4271,3.3,Good service
4272,4272,3.4,Long wait
4273,4273,4.2,Good service
4274,4274,5.0,Unhelpful
4275,4275,4.5,Agent helpful
4276,4276,3.4,Good service
4277,4277,4.5,Unhelpful
4278,4278,4.4,Agent helpful
4279,4279,2.8,
4280,4280,3.8,
4281,4281,3.9,
4282,4282,4.1,Long wait
4283,4283,4.0,
4284,4284,4.1,Good service
4285,4285,3.3,Resolved
4286,4286,3.8,Good service
4287,4287,3.8,Agent helpful
4288,4288,4.8,Agent helpful
4289,4289,3.5,Good service
4290,4290,3.8,
4291,4291,3.8,Long wait
4292,4292,5.0,
4293,4293,4.5,Long wait
4294,4294,3.3,Long wait
4295,4295,4.3,
4296,4296,3.3,Resolved
4297,4297,4.2,Agent helpful
4298,4298,5.0,Long wait
4299,4299,,Long wait
4300,4300,,Unhelpful
4301,4301,2.6,Long wait
4302,4302,3.3,
4303,4303,4.1,Resolved
4304,4304,,Agent helpful
4305,4305,3.7,
4306,4306,4.1,Good service
4307,4307,3.9,Unhelpful
4308,4308,2.8,Resolved
4309,4309,4.4,Unhelpful
4310,4310,3.1,Agent helpful
4311,4311,4.1,Long wait
4312,4312,3.7,Agent helpful
4313,4313,5.0,Good service
4314,4314,3.9,
4315,4315,4.2,
4316,4316,4.4,Resolved
4317,4317,4.2,Resolved
4318,4318,,Resolved
4319,4319,4.0,Long wait
4320,4320,3.3,Resolved
4321,4321,3.9,Agent helpful
4322,4322,2.7,Agent helpful
4323,4323,4.3,Agent helpful
4324,4324,5.0,Resolved
4325,4325,4.1,Unhelpful
4326,4326,4.2,Agent helpful
4327,4327,2.9,Good service
4328,4328,3.4,
4329,4329,4.6,Agent helpful
4330,4330,3.0,Agent helpful
4331,4331,3.5,Resolved
4332,4332,4.4,Unhelpful
4333,4333,4.6,Good service
4334,4334,3.9,
4335,4335,4.1,
4336,4336,4.1,Unhelpful
4337,4337,3.1,Agent helpful
4338,4338,3.9,Agent helpful
4339,4339,4.2,
4340,4340,3.9,Agent helpful
4341,4341,2.7,Unhelpful
4342,4342,5.0,Resolved
4343,4343,3.2,
4344,4344,4.1,Good service
4345,4345,4.2,Long wait
4346,4346,3.7,Unhelpful
4347,4347,4.2,Good service
4348,4348,3.5,Long wait
4349,4349,5.0,
4350,4350,3.8,Resolved
4351,4351,4.6,Long wait
4352,4352,3.2,Unhelpful
4353,4353,4.5,Resolved
4354,4354,3.5,Good service
4355,4355,3.0,Long wait
4356,4356,3.3,Resolved
4357,4357,3.4,
4358,4358,4.1,Long wait
4359,4359,5.0,Agent helpful
4360,4360,5.0,Unhelpful
4361,4361,3.8,Long wait
4362,4362,4.7,
4363,4363,,Long wait
4364,4364,3.1,Agent helpful
4365,4365,2.5,
4366,4366,4.0,Long wait
4367,4367,4.4,Long wait
4368,4368,4.5,
4369,4369,4.8,Agent helpful
4370,4370,3.8,Good service
4371,4371,4.1,Good service
4372,4372,4.6,Agent helpful
4373,4373,4.8,Agent helpful
4374,4374,3.4,Unhelpful
4375,4375,4.1,
4376,4376,4.5,
4377,4377,4.1,Unhelpful
4378,4378,3.6,Long wait
4379,4379,4.0,Unhelpful
4380,4380,4.4,Good service
4381,4381,,Resolved
4382,4382,3.5,Agent helpful
4383,4383,3.2,Agent helpful
4384,4384,5.0,Unhelpful
4385,4385,4.1,Long wait
4386,4386,4.7,Agent helpful
4387,4387,4.1,
4388,4388,4.7,Long wait
4389,4389,4.1,Good service
4390,4390,4.4,Good service
4391,4391,3.2,Good service
4392,4392,2.8,
4393,4393,3.7,Good service
4394,4394,3.0,
4395,4395,2.5,Good service
4396,4396,4.2,
4397,4397,2.8,Resolved
4398,4398,4.7,Good service
4399,4399,5.0,Resolved
4400,4400,3.0,Unhelpful
4401,4401,4.2,Resolved
4402,4402,5.0,Unhelpful
4403,4403,3.7,Agent helpful
4404,4404,4.4,
4405,4405,5.0,Good service
4406,4406,2.8,Good service
4407,4407,3.3,Good service
4408,4408,4.4,
4409,4409,5.0,Agent helpful
4410,4410,3.5,Good service
4411,4411,5.0,Long wait
4412,4412,4.1,Resolved
4413,4413,2.6,Good service
4414,4414,5.0,Unhelpful
4415,4415,3.7,Unhelpful
4416,4416,4.3,Good service
4417,4417,2.8,Agent helpful
4418,4418,3.5,Good service
4419,4419,3.0,Long wait
4420,4420,2.9,
4421,4421,4.1,Long wait
4422,4422,4.4,Long wait
4423,4423,3.6,Long wait
4424,4424,,Agent helpful
4425,4425,3.0,Long wait
4426,4426,3.1,Long wait
4427,4427,4.3,Resolved
4428,4428,4.1,Good service
4429,4429,4.3,Resolved
4430,4430,,Good service
4431,4431,5.0,Unhelpful
4432,4432,4.4,
4433,4433,4.3,
4434,4434,5.0,
4435,4435,3.8,Resolved
4436,4436,,Agent helpful
4437,4437,,Unhelpful
4438,4438,5.0,Agent helpful
4439,4439,5.0,Unhelpful
4440,4440,3.8,Good service
4441,4441,4.6,
4442,4442,3.8,Resolved
4443,4443,3.0,Resolved
4444,4444,4.0,Resolved
4445,4445,3.0,Resolved
4446,4446,4.2,Good service
4447,4447,4.6,Resolved
4448,4448,3.8,Agent helpful
4449,4449,4.2,Good service
4450,4450,4.2,
4451,4451,4.6,Unhelpful
4452,4452,4.1,Long wait
4453,4453,3.8,
4454,4454,4.6,
4455,4455,4.1,Unhelpful
4456,4456,2.5,
4457,4457,3.8,Agent helpful
4458,4458,3.6,Agent helpful
4459,4459,4.1,Long wait
4460,4460,,Long wait
4461,4461,4.0,Agent helpful
4462,4462,2.6,Long wait
4463,4463,3.0,Resolved
4464,4464,3.3,Agent helpful
4465,4465,4.0,Good service
4466,4466,4.8,Long wait
4467,4467,2.9,Agent helpful
4468,4468,3.5,Agent helpful
4469,4469,4.0,
4470,4470,3.3,
4471,4471,4.1,Resolved
4472,4472,4.4,
4473,4473,3.5,Agent helpful
4474,4474,4.2,Unhelpful
4475,4475,,
4476,4476,3.9,Resolved
4477,4477,3.2,Agent helpful
4478,4478,3.9,Agent helpful
4479,4479,4.3,Good service
4480,4480,5.0,Unhelpful
4481,4481,5.0,Unhelpful
4482,4482,3.6,Long wait
4483,4483,3.6,Resolved
4484,4484,4.0,Resolved
4485,4485,3.6,Good service
4486,4486,4.8,
4487,4487,4.1,Agent helpful
4488,4488,4.0,Good service
4489,4489,4.5,Agent helpful
4490,4490,4.1,Long wait
4491,4491,4.2,Good service
4492,4492,,Good service
4493,4493,4.2,Agent helpful
4494,4494,3.9,Agent helpful
4495,4495,3.4,
4496,4496,5.0,Long wait
4497,4497,3.4,Good service
4498,4498,5.0,Resolved
4499,4499,4.2,Agent helpful
4500,4500,3.6,Resolved
4501,4501,4.4,Resolved
4502,4502,4.6,Unhelpful
4503,4503,5.0,
4504,4504,3.1,Long wait
4505,4505,3.9,Good service
4506,4506,5.0,
4507,4507,4.5,
4508,4508,4.3,Good service
4509,4509,5.0,Good service
4510,4510,,Resolved
4511,4511,3.9,
4512,4512,2.3,Unhelpful
4513,4513,3.7,Agent helpful
4514,4514,5.0,Unhelpful
4515,4515,4.2,Resolved
4516,4516,3.4,Resolved
4517,4517,4.9,Unhelpful
4518,4518,4.6,Good service
4519,4519,4.1,Good service
4520,4520,4.4,Agent helpful
4521,4521,3.3,Agent helpful
4522,4522,3.7,Long wait
4523,4523,4.0,Resolved
4524,4524,4.8,Good service
4525,4525,3.6,Long wait
4526,4526,4.0,Unhelpful
4527,4527,5.0,Agent helpful
4528,4528,5.0,Long wait
4529,4529,3.4,
4530,4530,4.1,Good service
4531,4531,2.9,Resolved
4532,4532,4.0,Resolved
4533,4533,3.8,Agent helpful
4534,4534,4.9,Good service
4535,4535,3.2,Long wait
4536,4536,3.1,Long wait
4537,4537,5.0,
4538,4538,3.6,Agent helpful
4539,4539,4.1,Agent helpful
4540,4540,4.2,Unhelpful
4541,4541,3.4,Long wait
4542,4542,3.4,Good service
4543,4543,4.8,Unhelpful
4544,4544,4.5,Resolved
4545,4545,4.0,Unhelpful
4546,4546,3.9,
4547,4547,4.2,Agent helpful
4548,4548,4.3,Resolved
4549,4549,4.9,Resolved
4550,4550,4.0,Resolved
4551,4551,4.3,
4552,4552,4.5,Resolved
4553,4553,,Good service
4554,4554,4.5,Long wait
4555,4555,5.0,Long wait
4556,4556,4.0,Agent helpful
4557,4557,3.6,Agent helpful
4558,4558,3.7,Agent helpful
4559,4559,4.4,Good service
4560,4560,3.9,Agent helpful
4561,4561,5.0,
4562,4562,4.0,Long wait
4563,4563,3.3,
4564,4564,,
4565,4565,4.2,Agent helpful
4566,4566,5.0,Resolved
4567,4567,3.4,
4568,4568,3.4,Long wait
4569,4569,3.9,Good service
4570,4570,3.5,Resolved
4571,4571,3.1,Long wait
4572,4572,2.9,Long wait
4573,4573,4.2,Long wait
4574,4574,4.5,Unhelpful
4575,4575,3.5,Resolved
4576,4576,4.0,Agent helpful
4577,4577,4.1,Good service
4578,4578,3.2,Long wait
4579,4579,4.6,Unhelpful
4580,4580,4.1,Long wait
4581,4581,4.4,Long wait
4582,4582,4.5,Unhelpful
4583,4583,5.0,Resolved
4584,4584,3.3,Unhelpful
4585,4585,3.4,
4586,4586,5.0,Long wait
4587,4587,4.5,Long wait
4588,4588,4.0,Long wait
4589,4589,3.7,
4590,4590,3.8,Unhelpful
4591,4591,3.9,Agent helpful
4592,4592,3.0,Good service
4593,4593,4.7,Resolved
4594,4594,2.6,Agent helpful
4595,4595,3.4,
4596,4596,3.7,Long wait
4597,4597,5.0,
4598,4598,3.9,
4599,4599,4.2,Long wait
4600,4600,3.4,Agent helpful
4601,4601,4.6,Agent helpful
4602,4602,5.0,Agent helpful
4603,4603,4.3,Unhelpful
4604,4604,3.8,Good service
4605,4605,2.6,
4606,4606,4.5,
4607,4607,3.3,
4608,4608,,Resolved
4609,4609,3.5,Good service
4610,4610,4.7,Resolved
4611,4611,3.7,Resolved
4612,4612,3.9,Agent helpful
4613,4613,4.5,Long wait
4614,4614,3.5,Resolved
4615,4615,3.1,Resolved
4616,4616,4.3,Unhelpful
4617,4617,4.5,Resolved
4618,4618,3.6,
4619,4619,3.6,Good service
4620,4620,3.2,Unhelpful
4621,4621,4.5,
4622,4622,5.0,
4623,4623,4.7,Resolved
4624,4624,3.9,Long wait
4625,4625,4.5,Good service
4626,4626,3.4,Long wait
4627,4627,4.3,Resolved
4628,4628,3.2,Long wait
4629,4629,3.9,Unhelpful
4630,4630,4.8,
4631,4631,4.6,Long wait
4632,4632,4.4,
4633,4633,4.3,Resolved
4634,4634,3.5,Agent helpful
4635,4635,,Agent helpful
4636,4636,4.1,Long wait
4637,4637,4.5,Good service
4638,4638,3.8,
4639,4639,3.9,Agent helpful
4640,4640,3.7,Long wait
4641,4641,3.8,Agent helpful
4642,4642,3.5,Long wait
4643,4643,4.0,Resolved
4644,4644,3.8,Good service
4645,4645,3.0,Unhelpful
4646,4646,,Agent helpful
4647,4647,5.0,Long wait
4648,4648,3.3,Unhelpful
4649,4649,3.9,Agent helpful
4650,4650,4.0,Long wait
4651,4651,3.6,Unhelpful
4652,4652,3.9,Resolved
4653,4653,3.4,Agent helpful
4654,4654,4.5,Long wait
4655,4655,4.0,Good service
4656,4656,4.5,
4657,4657,,Agent helpful
4658,4658,5.0,Agent helpful
4659,4659,3.8,Resolved
4660,4660,4.5,
4661,4661,5.0,Long wait
4662,4662,3.9,Long wait
4663,4663,4.5,Agent helpful
4664,4664,3.7,Good service
4665,4665,4.8,Good service
4666,4666,3.7,Resolved
4667,4667,4.5,Good service
4668,4668,4.7,Agent helpful
4669,4669,3.2,Good service
4670,4670,3.5,Long wait
4671,4671,3.5,
4672,4672,4.8,Long wait
4673,4673,3.2,Good service
4674,4674,4.2,Long wait
4675,4675,4.5,
4676,4676,4.1,Resolved
4677,4677,4.9,Unhelpful
4678,4678,2.7,
4679,4679,4.4,Good service
4680,4680,3.9,
4681,4681,2.9,Resolved
4682,4682,3.2,Good service
4683,4683,5.0,Good service
4684,4684,4.4,Unhelpful
4685,4685,4.6,Unhelpful
4686,4686,4.7,
4687,4687,3.1,Agent helpful
4688,4688,4.2,Resolved
4689,4689,4.8,
4690,4690,3.7,Agent helpful
4691,4691,5.0,Unhelpful
4692,4692,,Agent helpful
4693,4693,3.6,Good service
4694,4694,4.1,Long wait
4695,4695,4.3,Unhelpful
4696,4696,4.5,Good service
4697,4697,3.8,Long wait
4698,4698,4.7,Good service
4699,4699,4.3,Good service
4700,4700,2.9,
4701,4701,5.0,
4702,4702,3.3,Resolved
4703,4703,5.0,Good service
4704,4704,3.9,Good service
4705,4705,3.8,Unhelpful
4706,4706,4.3,Agent helpful
4707,4707,3.5,Long wait
4708,4708,2.7,Long wait
4709,4709,3.9,Good service
4710,4710,4.3,Good service
4711,4711,5.0,Agent helpful
4712,4712,3.2,Long wait
4713,4713,4.4,Good service
4714,4714,3.9,Long wait
4715,4715,4.0,
4716,4716,4.7,
4717,4717,3.6,Resolved
4718,4718,4.1,Unhelpful
4719,4719,4.8,
4720,4720,4.7,Long wait
4721,4721,3.1,Agent helpful
4722,4722,3.6,
4723,4723,3.9,Resolved
4724,4724,4.6,
4725,4725,3.8,Unhelpful
4726,4726,4.1,
4727,4727,4.9,Agent helpful
4728,4728,3.8,Unhelpful
4729,4729,5.0,Unhelpful
4730,4730,,
4731,4731,2.9,Unhelpful
4732,4732,3.7,Agent helpful
4733,4733,3.0,Agent helpful
4734,4734,4.1,
4735,4735,4.5,Long wait
4736,4736,3.9,
4737,4737,3.7,Resolved
4738,4738,3.0,
4739,4739,5.0,
4740,4740,4.0,
4741,4741,3.7,Agent helpful
4742,4742,5.0,Resolved
4743,4743,3.8,Good service
4744,4744,3.4,Resolved
4745,4745,3.5,Resolved
4746,4746,3.4,Unhelpful
4747,4747,3.3,Resolved
4748,4748,3.5,
4749,4749,5.0,Unhelpful
4750,4750,3.2,Agent helpful
4751,4751,3.0,Resolved
4752,4752,4.2,Resolved
4753,4753,3.9,Unhelpful
4754,4754,4.5,Resolved
4755,4755,3.6,Agent helpful
4756,4756,3.4,Unhelpful
4757,4757,5.0,Resolved
4758,4758,2.9,Good service
4759,4759,4.3,Unhelpful
4760,4760,4.5,
4761,4761,4.6,Resolved
4762,4762,3.8,Agent helpful
4763,4763,3.1,Good service
4764,4764,5.0,
4765,4765,3.7,
4766,4766,5.0,Resolved
4767,4767,4.3,
4768,4768,3.7,Good service
4769,4769,4.3,
4770,4770,4.8,Unhelpful
4771,4771,4.1,Unhelpful
4772,4772,3.5,Long wait
4773,4773,2.7,
4774,4774,3.7,Agent helpful
4775,4775,4.6,Good service
4776,4776,3.3,
4777,4777,4.5,
4778,4778,4.0,
4779,4779,4.5,Good service
4780,4780,2.4,Good service
4781,4781,3.0,Agent helpful
4782,4782,,Agent helpful
4783,4783,3.7,
4784,4784,5.0,Agent helpful
4785,4785,3.5,Agent helpful
4786,4786,3.9,Unhelpful
4787,4787,5.0,Agent helpful
4788,4788,4.3,Good service
4789,4789,4.6,
4790,4790,3.6,
4791,4791,4.8,Agent helpful
4792,4792,4.9,Long wait
4793,4793,4.4,Good service
4794,4794,3.9,Agent helpful
4795,4795,4.4,Agent helpful
4796,4796,2.9,
4797,4797,4.8,
4798,4798,3.4,Good service
4799,4799,3.8,Unhelpful
4800,4800,4.9,
4801,4801,4.8,Agent helpful
4802,4802,2.9,Agent helpful
4803,4803,3.3,Resolved
4804,4804,4.4,Agent helpful
4805,4805,,Agent helpful
4806,4806,2.8,Long wait
4807,4807,5.0,Agent helpful
4808,4808,4.1,Good service
4809,4809,5.0,Agent helpful
4810,4810,3.5,Good service
4811,4811,3.5,Resolved
4812,4812,4.7,Resolved
4813,4813,3.8,Unhelpful
4814,4814,3.1,Agent helpful
4815,4815,4.4,
4816,4816,2.9,Resolved
4817,4817,5.0,Good service
4818,4818,4.1,Agent helpful
4819,4819,3.4,Long wait
4820,4820,,Unhelpful
4821,4821,4.8,Long wait
4822,4822,4.8,Resolved
4823,4823,4.0,Unhelpful
4824,4824,5.0,
4825,4825,5.0,Agent helpful
4826,4826,4.2,Good service
4827,4827,4.7,Long wait
4828,4828,4.9,Agent helpful
4829,4829,3.2,Unhelpful
4830,4830,4.2,Unhelpful
4831,4831,3.5,Agent helpful
4832,4832,3.4,Resolved
4833,4833,4.1,Long wait
4834,4834,4.1,Agent helpful
4835,4835,2.9,
4836,4836,4.2,Good service
4837,4837,3.8,Unhelpful
4838,4838,5.0,Agent helpful
4839,4839,4.8,Resolved
4840,4840,3.4,Resolved
4841,4841,4.9,Long wait
4842,4842,4.4,Unhelpful
4843,4843,3.8,Unhelpful
4844,4844,3.6,Unhelpful
4845,4845,3.2,Resolved
4846,4846,3.1,Good service
4847,4847,2.7,Good service
4848,4848,4.0,Long wait
4849,4849,2.6,Agent helpful
4850,4850,3.4,Good service
4851,4851,4.5,Resolved
4852,4852,5.0,Long wait
4853,4853,3.2,Agent helpful
4854,4854,4.4,Agent helpful
4855,4855,3.8,
4856,4856,3.6,
4857,4857,4.1,Good service
4858,4858,,Good service
4859,4859,3.5,Good service
4860,4860,3.9,Good service
4861,4861,4.0,Unhelpful
4862,4862,4.8,
4863,4863,5.0,Agent helpful
4864,4864,3.6,Long wait
4865,4865,3.8,Agent helpful
4866,4866,4.6,Resolved
4867,4867,3.9,Agent helpful
4868,4868,4.5,Resolved
4869,4869,,
4870,4870,4.6,Unhelpful
4871,4871,4.7,
4872,4872,4.1,Agent helpful
4873,4873,3.2,Resolved
4874,4874,3.9,
4875,4875,3.6,Long wait
4876,4876,4.5,Good service
4877,4877,5.0,Long wait
4878,4878,5.0,Long wait
4879,4879,4.6,Long wait
4880,4880,3.3,Unhelpful
4881,4881,5.0,Unhelpful
4882,4882,4.3,Agent helpful
4883,4883,3.4,Good service
4884,4884,4.6,Agent helpful
4885,4885,3.8,Long wait
4886,4886,2.6,Unhelpful
4887,4887,3.3,Good service
4888,4888,4.0,Resolved
4889,4889,3.9,
4890,4890,3.3,Good service
4891,4891,4.5,Resolved
4892,4892,4.4,Resolved
4893,4893,3.0,Resolved
4894,4894,5.0,Agent helpful
4895,4895,3.1,Long wait
4896,4896,3.7,Resolved
4897,4897,4.3,Good service
4898,4898,3.7,
4899,4899,5.0,Unhelpful
4900,4900,3.9,Resolved
4901,4901,3.4,Unhelpful
